2012	Suicide bombing, shootings	Farah, Afghanistan
2012	School Bombing	Brindisi, Italy
2012	Suicide bombing	Sana'a, Yemen
2012	Car bombings, bombings	Baghdad, Iraq
2012	Suicide car bombing	Bauchi, Nigeria
2012	Suicide car bombing	Baghdad, Iraq
2012	Suicide bombings	Kandahar, Afghanistan
2012	Motorcycle bomb	Quetta, Pakistan
2012	Bombing	Peshawar, Pakistan
2012	Ambush	Moyen-Cavally, Côte d'Ivoire
2012	Mortar attack	Baghdad, Iraq
2012	Car bombings, shootings	Baghdad and six other cities, Iraq
2012	Car bombings	Baghdad, Iraq
2012	Car bombings	Landi Kotal, Pakistan
2012	Suicide bombings	Zaria and Kaduna, Nigeria
2012	Suicide bombing	Aden, Yemen
2012	Suicide bombing	Baqubah, Iraq
2012	Shootings, hostage crisis	Lake Qargha, near Kabul, Afghanistan
2012	Bombings, shootings	Baghdad, Iraq
2012	Bombings	Hillah and Baqubah, Iraq
2012	Bombings, shootings	Baghdad, Taji and Baqubah, Iraq
2012	Suicide bombings, shooting	Balad, Iraq
2012	Airplane hijacking	Hotan, Xinjiang, China
2012	Bombings, shootings	Garissa, Kenya
2012	Arson	Montreal, Canada
2012	Bombings, shootings	Al Diwaniyah, Iraq
2012	Bombing, shootings	Wasit Province, Iraq
2012	Ambush	Putumayo Department, Colombia
2012	Car bombing	Ramadi, Iraq
2012	Bombings, shootings	Kandahar, Afghanistan
2012	Ambush	Wazirabad, Pakistan
2012	Suicide bombing	Sana'a, Yemen
2012	Suicide bombing	Maiduguri, Nigeria
2012	Suicide bombing	Aybak, Afghanistan
2012	Suicide bombing	Burgas, Bulgaria
2012	Bombing	Damascus, Syria
2012	Shooting, bombing	Kazan, Tatarstan, Russia
2012	Suicide bombing	Kurram Valley, Pakistan
2012	Car bombings, shootings	Mahmoudiyah, Baghdad and Najaf, Iraq
2012	Car bombings, suicide bombings, shootings	across Iraq
2012	Shootings	near Baqubah, Iraq
2012	Car bombings	Baghdad, Iraq
2012	Serial bomb blasts	Pune, India
2012	Shooting	Jaʿār, Yemen
2012	Suicide bombing	Jaʿār, Yemen
2012	Suicide bombing	Damaturu, Nigeria
2012	Shooting	Kerem Shalom, Egypt
2012	Suicide bombing	Grozny, Chechnya, Russia
2012	Shooting	Okene, Kogi State, Nigeria
2012	Suicide bombing, IED, shootings	Kabul Province and Pul-i-Alam, Afghanistan
2012	Car bombing, shooting	south of Baghdad and Baiji, Iraq
2012	Truck bomb, shootings	Mosul, Iraq
2012	Shootings, IED	Helmand Province, Afghanistan
2012	Raid	Maiduguri, Nigeria
2012	Suicide bombings, IED, shootings	Zaranj and Kunduz Province, Afghanistan
2012	Suicide bombings, car bombs, shootings	across Iraq
2012	Suicide bombing, shooting	Aden, Yemen
2012	Suicide bombing	Quetta, Balochistan
2012	Drone bombing	North Waziristan, Pakistan
2012	Air strike	Kunar province, Afghanistan
2012	Car bombings	Tripoli, Libya
2012	Suicide bombing	Ingushetia, Russia
2012	Car bombing	Gaziantep, Turkey
2012	Suicide bombing	Dagestan, Russia
2012	Car bombing	Damascus, Syria
2012	Ambush	County Armagh, United Kingdom
2012	Suicide bombings	Saydabad District, Afghanistan
2012	Shootings	Beytüşşebap, Turkey
2012	Bombings	Damascus, Syria
2012	Suicide bombing	Kabul, Afghanistan
2012	Bombings, shootings	across Iraq
2012	Car bombing	Aleppo, Syria
2012	Car bombing	Parachinar, Pakistan
2012	Suicide bombing	Kunduz, Afghanistan
2012	Suicide bombing, mortar attack	Bagram Airfield, Afghanistan
2012	Suicide bombing	Istanbul, Turkey
2012	Terror attack	Benghazi, Libya
2012	Car bombing	Sana'a, Yemen
2012	Suicide bombings	Mogadishu, Somalia
2012	IED, shooting	Bingol Province, Turkey
2012	Shooting, arson	Batman Province, Turkey
2012	Roadside bombing	Lower Dir, Pakistan
2012	Suicide bombing	Baghdad, Iraq
2012	Ambush	Bingol Province, Turkey
2012	Suicide bombing	Kabul, Afghanistan
2012	Bombings	Karachi and Quetta, Pakistan
2012	Car bombing	Peshawar, Pakistan
2012	Suicide bombing	Mogadishu, Somalia
2012	Bombing	Sai Buri District, Thailand
2012	Bombing	Tunceli, Turkey
2012	Bombings	Damascus, Syria
2012	Suicide bombing	Qamishli, Syria
2012	Shooting, grenade attack	Nairobi and Garissa, Kenya
2012	Car bombs, shootings	across Iraq
2012	Suicide bombing	Khost, Afghanistan
2012	Massacre	Mubi, Nigeria
2012	Suicide bombings	Aleppo, Syria
2012	Shootings	southern Thailand
2012	Car bombing	Darra Adam Khel, Pakistan
2012	Bombing	Do Ab, Afghanistan
2012	Car bombing	Beirut, Lebanon
2012	Car bombing, shooting	Abyan Governorate, Yemen
2012	Roadside bombing	Balkh Province, Afghanistan
2012	Car bombing	Damascus, Syria
2012	Shooting	Kazan, Russia
2012	Suicide bombing	Maymana, Afghanistan
2012	Suicide bombings, IEDs, shootings	across Iraq
2012	Shooting ambush	Patikul, Philippines
2012	Suicide bombing	Kaduna, Nigeria
2012	Car bombing	Damascus, Syria
2012	Shooting	Khuzdar, Pakistan
2012	Ambush	Davao, Philippines
2012	Attempted Bombing	Surrey, British Columbia, Canada
2012	Bombings	Manama, Bahrain
2012	Car bombing	Taji, Iraq
2012	Suicide bombing, IEDs	across Afghanistan
2012	Bombings, shootings	across Iraq
2012	Roadside bombing	Farah Province, Afghanistan
2012	Bombings	Dagestan, Russia
2012	Bombing	Tel Aviv, Israel
2012	Suicide bombing, bombing	Rawalpindi and Quetta, Pakistan
2012	Suicide car bombings	Kaduna State, Nigeria
2012	Car bombings	Baghdad, Kirkuk and Anbar Province, Iraq
2012	Car bombings	Jaramana, Syria
2012	Roadside bombing	Uruzgan Province, Afghanistan
2012	Car bombings, IEDs	across Iraq
2012	Bombing, shooting	Jalalabad, Afghanistan
2012	Massacre	Borno State, Nigeria
2012	Grenade attack	Nairobi, Kenya
2012	Ambush	Ma'rib Governorate, Yemen
2012	Car bombing	Qatana, Syria
2012	Suicide car bombing	Kandahar, Afghanistan
2012	Suicide car bombing	Mogadishu, Somalia
2012	Bombing	Hadramawt, Yemen
2012	Raid	Peshawar, Pakistan
2012	Bombings, IEDs	northern Iraq
2012	Bombings, IEDs, shootings	across Iraq
2012	Car bombing	Jamrud, Pakistan
2012	Suicide bombing	Peshawar, Pakistan
2012	Shootings	Maiduguri, Potiskum Nigeria
2012	Shootings	Maiduguri, Potiskum Nigeria
2012	Suicide bombing, massacre	near Quetta and Peshawar, Pakistan
2012	Bombings, shootings	northern Iraq
2013	Motorcycle bomb	Karachi, Pakistan
2013	Shooting	Khyber Pakhtunkhwa, Pakistan
2013	Car bombing, IED	Baghdad and Musayyib, Iraq
2013	Car bombing	Damascus, Syria
2013	Arson	Vancouver, Canada
2013	Suicide bombings, bombing	Quetta, Pakistan
2013	Roadside bombing	North Waziristan, Pakistan
2013	Rocket attacks	Aleppo, Syria
2013	Suicide bombing	Fallujah, Iraq
2013	Suicide bombings, shootings	northern and central Iraq
2013	Shooting	Garissa, Kenya
2013	Shooting, hostage crisis	In Aménas, Algeria
2013	Shootings	Kano and Kogi State, Nigeria
2013	Shootings	northern Nigeria
2013	Suicide truck bombing	Salamiyah, Syria
2013	Suicide bombings, shootings	central Iraq
2013	Suicide bombing	Tuz Khormato, Iraq
2013	Suicide bombing, IED	Kunduz and Kandahar, Afghanistan
2013	Suicide bombing	Rada, Yemen
2013	Suicide bombing	Mogadishu, Somalia
2013	Suicide bombing	Hangu, Pakistan
2013	Raid	Lakki Marwat, Pakistan
2013	Suicide bombing	Ankara, Turkey
2013	Suicide car bombing	Kirkuk, Iraq
2013	Suicide bombing	Taji, Iraq
2013	Car bombings	across Iraq
2013	Bombing	Kalaya, Pakistan
2013	Bombing	Buraq, Syria
2013	Rocket attack	Camp Hurriyah, Iraq
2013	Bombings, shootings	across Iraq
2013	Car bombing	Cilvegözü, Turkey
2013	Bombing plot	Oslo, Norway
2013	Bombing	Quetta, Pakistan
2013	Car bombings	Baghdad, Iraq
2013	Car bombings	Damascus, Syria
2013	Bombings	Hyderabad, India
2013	Suicide bombing	Kidal, Mali
2013	Shooting	Ghazni Province, Afghanistan
2013	Bombings, shootings	across Iraq
2013	Car bombings	Karachi, Pakistan
2013	Ambush	Akashat, Iraq
2013	Shooting	Bauchi State, Nigeria
2013	Suicide bombings	Kabul and Khost, Afghanistan
2013	Suicide bombing	Kunduz, Afghanistan
2013	Bombings, shootings	Srinagar, India
2013	Car bombings, Shootings	Baghdad, Iraq
2013	Car bombing	Basra, Iraq
2013	Car bombing	Mogadishu, Somalia
2013	Suicide bombing	Kano, Nigeria
2013	Bombings, shootings	across Iraq
2013	Car bombing	Peshawar, Pakistan
2013	Suicide bombing	Damascus, Syria
2013	Shootings, bombings	Ganye, Nigeria
2013	Bombings	across Pakistan
2013	Suicide bombing	Peshawar, Pakistan
2013	Car bombings	across Iraq
2013	Bombings, shootings	Tikrit, Iraq
2013	Assault	Farah, Afghanistan
2013	Ambush	Bayelsa, Nigeria
2013	Bombings, shootings	Baqubah, Iraq
2013	Roadside bombing	Wardak, Afghanistan
2013	Suicide bombing	Damascus, Syria
2013	Roadside bombing	Pattani, Thailand
2013	Suicide bombing	Kidal, Mali
2013	Suicide bombings	Mogadishu, Somalia
2013	Bombings, shootings	across Iraq
2013	Bombings	Boston, United States
2013	Suicide bombings	across Pakistan
2013	Bombing	Bangalore, India
2013	Bombings, shootings	across Iraq
2013	Bombings	Karachi, Pakistan
2013	Shooting	Rome, Italy
2013	Stabbing	Birmingham, United Kingdom
2013	Car bombings	Damascus, Syria
2013	Shooting	Pattani, Thailand
2013	Shooting	Sipalay, Philippines
2013	Suicide car bombing	Mogadishu, Somalia
2013	Attempted Bombing	Ottawa, Canada
2013	Arson	Vancouver, Canada
2013	Bombings, shootings	across Iraq
2013	Bombings	Makhachkala, Russia
2013	Knife attack	Woolwich, United Kingdom
2013	Suicide bombings, shootings	Arlit and Agadez, Niger
2013	Bombing	Quetta, Pakistan
2013	Shootout	Sulu, Philippines
2013	Ambush	Chhattisgarh, India
2013	IED, ambush	Cagayan Province, Philippines
2013	Prison break	Niamey, Niger
2013	Suicide bombing	Paktia, Afghanistan
2013	Roadside bombing	Kasserine, Tunisia
2013	Suicide bombing	Helmand, Afghanistan
2013	Shooting	Maiduguri, Nigeria
2013	Bombing	Farah, Afghanistan
2013	Car bombing	Homs, Syria
2013	Bombings, shootings	across Iraq
2013	Suicide car bombings	Kabul, Afghanistan
2013	Suicide bombings	Damascus, Syria
2013	Shootings, stabbings	Benghazi, Libya
2013	Bombing	Wanlaweyn, Somalia
2013	Bombings, shootings	across Pakistan
2013	Bombings, shootings	across Iraq
2013	Shootings	northern Nigeria
2013	Suicide bombing	Shergarh, Pakistan
2013	Bombing	Mogadishu, Somalia
2013	Bombing	Peshawar, Pakistan
2013	Bombing	Walsall, United Kingdom
2013	Mass murder	Nanga Parbat, Pakistan
2013	Suicide car bombing, shooting	Kabul, Afghanistan
2013	Bombing	Wolverhampton, United Kingdom
2013	Suicide and other bombings, shootings	across Iraq
2013	Suicide bombing, shooting	Kabul, Afghanistan
2013	Attempted Bombing	British Columbia, Canada
2013	Ambush	Kathikund, Dumka district, Jharkhand, India
2013	Bombings, shootings	across Iraq
2013	Car bombing, shooting	Benghazi/Tripoli, Libya
2013	Mortar bomb	Lamitan, Basilan, Mindanao, Philippines
2013	Suicide and other bombings, shootings	across Iraq
2013	Suicide and other bombings, shootings	across Iraq
2013	Suicide bombing, bombings	Baghdad/Samarra/Kut, Iraq
2013	Raid	Mamudo, Yobe State, Nigeria
2013	Suicide and other bombings, shootings	across Iraq
2013	Bombing	Lahore, Pakistan
2013	Shooting	Makhachkala, Dagestan, Russia
2013	Bombing	Mogadishu, Somalia
2013	Bombing	Dahiyeh, Beirut, Lebanon
2013	Roadside bombing	Obe District, Herat Province, Afghanistan
2013	Suicide bombing	Karachi, Sindh, Pakistan
2013	Bomb	Janabiyah, Bahrain
2013	Bombing	Tipton, United Kingdom
2013	various	across Iraq
2013	Ambush	Burshi, Dagestan, Russia
2013	Bombings, shootings	across Iraq
2013	Bombings	Abaji, Nigeria
2013	Clashes	Arauca, Colombia
2013	Bombings, shootings	Kirkuk, Taiji, Basmaiya and Baghdad, Iraq
2013	Prison break	Abu Ghraib and Taji, Iraq
2013	Kidnapping	Sana'a, Yemen
2013	Clashes	Wardak, Afghanistan
2013	Shooting	Derbent, Dagestan, Russia
2013	Bomb	Cagayan de Oro, Philippines
2013	Assassination, car bomb, other bombs	Benghazi/Tripoli, Libya
2013	Suicide truck bomb	Mogadishu, Somalia
2013	Bombs	Benghazi, Libya
2013	Suicide car bomb	Tuz Khurmatu, Iraq
2013	Car and other bombs	Baghdad/Basra/Kut/Mahmoudiya, Iraq
2013	Car and other bombs	Kano, Nigeria
2013	Raid	Dera Ismail Khan, Pakistan
2013	Car bomb	Qamishli, Syria
2013	Suicide bomb and bomb	Baghdad, Iraq
2013	Ambush and firefight	Sherzad district, Nangarhar, Afghanistan
2013	Bombings, ambush, shootings	Adeim, Baqouba, Mosul, Tikrit, Baghdad, Iraq
2013	Suicide bomb	Jalalabad, Afghanistan
2013	Bomb	Jakarta, Indonesia
2013	Shooting	Dagestan, Russia
2013	Bomb	Toba Tek Singh, Pakistan
2013	Vehicle bomb	Cotabato, Philippines
2013	Ambush	Poonch district, India
2013	Bomb	Nangarhar, Afghanistan
2013	Car bombs	Baghdad, Iraq
2013	Suicide bomb	Quetta, Pakistan
2013	Raid/shooting	Quetta/Islamabad, Pakistan
2013	Bombings, shootings, suicide bomb	Babil, Nineveh, Baghdad, Tuz Khurmatu, Kirkuk, Nasiriyah, Iraq
2013	Raid	Sheikh Zuwaid, Sinai, Egypt
2013	Shooting	Labweh, Lebanon
2013	Shootings	Konduga/Ngom, Nigeria
2013	Missile	Eilat, Israel
2013	Car bombings	Baquba, Iraq
2013	Firefight	Mubi, Adamawa state, Nigeria
2013	Car bombing	Beirut, Lebanon
2013	Shooting, bomb	Karukh district/Helmand province, Lebanon
2013	Bomb	Benghazi, Libya
2013	Ambush	near Rafah, Sinai, Egypt
2013	Car bombings, bombings	Iskandariya, Amara, Nasiriyah, Hadhar, Fatha, Iraq
2013	Chemical attack	Ghouta, Syria
2013	Bombings	Ghazni, Afghanistan
2013	Car Bombing, suicide-bombing	Mogadishu, Somalia
2013	Clashes, arson and hostage-taking	Zamboanga City, Philippines
2013	Clashes	Lamitan, Basilan, Philippines
2013	Truck bomb, shooting	Herat, Afghanistan
2013	Ambush, Shooting	Zvecan, Kosovo
2013	Car bombing, suicide-bombing, clashes	Shabwa, Yemen
2013	Shooting	Nairobi, Kenya
2013	Bombing	Afghanistan
2013	Clashes, hostage-taking	Midsayap, North Cotabato, Philippines
2013	Suicide bombings	Peshawar, Pakistan
2013	Hostage-taking	Gajiram village and Bulabulin-Nngabura village, Nigeria
2013	Hostage-taking	Ajdabiya, Libya
2013	Suicide bombings, bombings	Baghdad, Tikrit and Rawa, Iraq
2013	Suicide bombing	Hama, Syria
2013	Shooting	Cairo, Egypt
2013	Bombing	Notal, Balochistan, Pakistan
2013	Suicide bombing	Volgograd, Volgograd Oblast, Russia
2013	Shooting, suicide bombing	Rutba and Ramadi, Anbar province, Iraq
2013	Kidnapping	off Brass, Nigeria
2013	Suicide bombing	Tessalit, Mali
2013	Assassination	Benghazi, Libya
2013	Car bomb	Damascus, Syria
2013	Ambush	Muxungue, Sofala, Mozambique
2013	Car bombs	various places in Baghdad, Iraq
2013	Bombs	Patna, Bihar, India
2013	Car attack	Beijing, China
2013	Ambush	Matnog, Sorsogon, Philippines
2013	Murder, Kidnapping	Pom Pom, Semporna, Sabah, Malaysia
2013	Grenade Attack	Nassau, Bahamas
2013	Assault	Maiduguri, Borno, Nigeria
2013	Hostage taking, suicide car bombing and shooting	Kirkuk, Iraq
2013	Suicide car bombing	Sana'a, Yemen
2013	Suicide car bombing	Bossaso, Puntland, Somalia
2013	Bombing	Dibrugarh, Assam, India
2013	Car bombings	Baghdad, Iraq
2013	Suicide bombing	Kabul, Afghanistan
2013	Car bombing	Beirut, Lebanon
2014	Car bombing	Mogadishu, Somalia
2014	Suicide bombing	Quetta, Pakistan
2014	Suicide bombing	Mosul, Iraq
2014	Grenade attack	Diani, Kenya
2014	Car bombing	Beirut, Lebanon
2014	Truck bombing	Balad Ruz, Iraq
2014	Shooting	Oundjiki, Cameroon
2014	Bombing	Baghdad, Iraq
2014	Shooting	Herat, Afghanistan
2014	Bombing	Baraki Barak, Afghanistan
2014	Shooting	Sabratah, Libya
2014	Shooting	Peshawar, Pakistan
2014	Bombing	North Sinai Governorate, Egypt
2014	Series of explosions	Baghdad, Iraq
2014	Raid	Shonong, Plateau, Nigeria
2014	Suicide truck bombing	Kirkuk, Iraq
2014	Suicide bombing	Baghdad, Iraq
2014	Car bombing	Kafat, Hama, Syria
2014	Suicide car bomb assassination	Karachi, Pakistan
2014	Car bombing	Baghdad, Iraq
2014	Double roadside bombing	Martoong, Swat Valley, Pakistan
2014	Suicide bombing	Kabul, Afghanistan
2014	Car bombing	Baghdad, Iraq
2014	Shooting, Bombing	Vienna, Austria
2014	Suicide bombing	Maiduguri, Nigeria
2014	Series of car bombings	Baghdad, Iraq
2014	Bombing	Shatub, Diyala Governorate, Iraq
2014	Suicide car bombing	Jarabulus, Syria
2014	Armed assault	Bossembele, Central African Republic
2014	Suicide car bombing	Hermel, Lebanon
2014	Train bombing	Rajanpur, Punjab, Pakistan
2014	Grenade attack	Bangkok, Thailand
2014	Suicide bombing, gun attack	Kabul, Afghanistan
2014	Series of car bombings	Baghdad, Iraq
2014	Bombing	Bannu, Pakistan
2014	Suicide bombing	Rawalpindi, Pakistan
2014	Series of explosions	Baghdad, Iraq
2014	Bombing	Jamshedpur, Jharkhand, India
2014	Suicide car bombing	Beirut, Lebanon
2014	Remote controlled bicycle bombing	Peshawar, Pakistan
2014	Truck bombing, other explosions	Cairo, Egypt
2014	Double car bombing	Baghdad, Iraq
2014	Car bombing	Tuz Khormato, Iraq
2014	Grenade attack	Antananarivo, Madagascar
2014	Suicide bombing	Kabul, Afghanistan
2014	Roadside bombing	Helmand Province, Afghanistan
2014	Massacre	Kawuri, Borno State, Nigeria
2014	Suicide car bombing	Anbar Province, Iraq
2014	Double suicide car bombing	Hama Governorate, Syria
2014	Car bombing	Baghdad, Iraq
2014	Suicide car bombing	Pachir Wagam, Nangarhar Province, Afghanistan
2014	Gun attack, hostage taking, suicide bombing	Baghdad, Iraq
2014	Bus bombing	Kuthra, Borno State, Nigeria
2014	Attack	Juer, South Sudan
2014	Car bomb	Hermel, Lebanon
2014	Double car bomb	Aleppo Governorate, Syria
2014	Assassination	Zaria, Nigeria
2014	Grenade attack	Peshawar, Pakistan
2014	Car and suicide bombings	Aleppo Governorate, Syria
2014	Double car bombing	Mahmoudiyah, Iraq
2014	Double car bombing	Baghdad, Iraq
2014	Suicide car bomb	Choueifat, Lebanon
2014	Bomb	Sana'a, Yemen
2014	Triple car bombing and suicide bombing	Baghdad, Iraq
2014	Series of car bombs	Baghdad, Iraq
2014	Double bombing	Cairo, Egypt
2014	Grenade and gun attack	Karachi, Pakistan
2014	Car bomb	Mogadishu, Somalia
2014	Suicide bombing	Peshawar, Pakistan
2014	Suicide car bombing	Kabul, Afghanistan
2014	Car bomb	Baghdad, Iraq
2014	Grenade attack	Peshawar, Pakistan
2014	Double bombing	Baghdad, Iraq
2014	Car bomb	Mogadishu, Somalia
2014	Suicide car bombing	Karachi, Pakistan
2014	Suicide car bombing	Yadouda, Daraa Governorate, Syria
2014	Village attack	Izghe, Nigeria
2014	Roadside bus bombing	Taba, Sinai, Egypt
2014	Series of car bombings	Baghdad, Iraq
2014	Quadruple car bombing	Baghdad, Iraq
2014	Quadruple car bombing	Hillah, Iraq
2014	Car bomb	Musayyib, Iraq
2014	Double suicide bombing	Beirut, Lebanon
2014	Suicide bombing	Kabul, Afghanistan
2014	Mortar attack	Musayyib, Iraq
2014	Suicide car bombing	Bab al-Salam border crossing, Syria
2014	Suicide car bombing, gun attack	Mogadishu, Somalia
2014	Suicide car bombing, gun attack	Surobi, Afghanistan
2014	Suicide car bombing	Hermel, Lebanon
2014	Suicide car bombing	Atmeh, Syria
2014	Bomb	Kohat, Pakistan
2014	Car and motorcycle bombings	Baghdad, Iraq
2014	Suicide bombing	Peshawar, Pakistan
2014	Car bombing	Baghdad, Iraq
2014	Suicide bombing	Tirin Kot, Afghanistan
2014	Bombing, gun attack	Buni Yadi, Nigeria
2014	Suicide bombing	Mogadishu, Somalia
2014	Triple bombing	Baghdad, Iraq
2014	Knife assault on train station	Kunming, China
2014	Gun attack	Islamabad, Pakistan
2014	Series of car bombs	Baghdad, Iraq
2014	Series of car bombs	Baghdad, Iraq
2014	Suicide mini-bus bombing	Hillah, Iraq
2014	Sticky bomb attacks	Baghdad, Iraq
2014	Gun attack	Cairo, Egypt
2014	Roadside bomb	Musa Qala, Helmand Province, Afghanistan
2014	Triple bombing	Baghdad, Iraq
2014	Bomb	Quetta, Pakistan
2014	Suicide bombing	Northwest Pakistan
2014	Gun and vehicular attack	Maiduguri, Nigeria
2014	Suicide car bombing	Nabi, Othman, Lebanon
2014	Triple car bombing	Benghazi, Libya
2014	Suicide motorcycle bombing	Maymana, Afghanistan
2014	Roadside bomb	Golan Heights, Israel.
2014	Suicide car bombing	Buloburde, Somalia
2014	Gun attack	Kabul, Afghanistan
2014	Suicide bombing, gun attack	Jalalabad, Afghanistan
2014	Suicide bombing	Baghdad, Iraq
2014	Suicide bombings, gun attack	Baghdad, Iraq
2014	Roadside and car bombings	Tikrit, Iraq
2014	Gun attack	Mombasa, Kenya
2014	Gun attack	Hadhramaut Governorate, Yemen
2014	Gun attack	Kabul, Afghanistan
2014	Landmine	Gadchiroli, India
2014	Bombing	Cairo, Egypt
2014	Suicide bombing	Kabul, Afghanistan
2014	Suicide bombing	Aden, Yemen
2014	Bombing	Islamabad, Pakistan
2014	Shooting	Khost, Afghanistan
2014	Train bombing	Sibi, Pakistan
2014	Bombing	Islamabad, Pakistan
2014	Suicide truck bombing	Kirkuk Governorate, Iraq
2014	Bombing	Abuja, Nigeria
2014	Kidnapping	Chibok, Nigeria
2014	Bombing	Cairo, Egypt
2014	Ambush	Benishangul-Gumuz Region, Ethiopia
2014	Attack	Bor, South Sudan
2014	Car bomb	Dumka, Jharkhand, India
2014	Bombing	Abuja, Nigeria
2014	Car bomb	Jidreen, Hama Governorate, Syria
2014	Attack	Baksa and Kokrajhar, Assam, India
2014	Bombing	Sana'a, Yemen
2014	Bombing	Kano, Nigeria
2014	Bombings	Jos, Nigeria
2014	Bombing	Ürümqi, China
2014	Raid	Seiyun, Yemen
2014	Suicide bombing	Djibouti, Djibouti
2014	Shootout	Mogadishu, Somalia
2014	Pillage	Borno State, Nigeria
2014	Shooting	Brussels, Belgium
2014	Bomb attacks	Pattani, Yala, Narathiwat, Thailand
2014	Suicide bombing	Djibouti
2014	Car bombings	Homs, Syria
2014	Bombing	Imphal, Manipur, India
2014	Attack	Yogyakarta, Indonesia
2014	Ambush	Bangui, Central African Republic
2014	Suicide bombing	Nangarhar Province, Afghanistan
2014	Suicide bombing	Helmand Province, Afghanistan
2014	Suicide car bombing	Baghdad, Iraq
2014	Suicide bombing	Ramadi, Iraq
2014	Suicide car bombing	Benghazi, Libya
2014	Suicide bombing	Islamabad, Pakistan
2014	Shooting	Moncton, Canada
2014	Attack	Shabwah Governorate, Yemen
2014	Attack	Ramadi, Iraq
2014	Bombing, assassination	Hamren, Assam, India
2014	Suicide car bombings	Jalula, Iraq
2014	Attack	Karachi, Pakistan
2014	Shooting	Las Vegas, Nevada, United States
2014	Suicide truck bombings	Tuz Khormato, Iraq
2014		Badush, Iraq
2014	Kidnapping	Garkin Fulani, Nigeria
2014	Suicide bombing	Aguelhok, Kidal Region, Mali
2014	Bombing	Imphal, Manipur, India
2014	Car bombing	Mayadin, Syria
2014	Bombing	Stone Town, Zanzibar, Tanzania
2014	Suicide car bombing	Al Mahfad District, Yemen
2014	Suicide bombing	Baghdad, Iraq
2014	Attack	Mpeketoni, Kenya
2014	Car bombing	Sadr City, Baghdad, Iraq
2014	Attack	Poromoko, Kenya
2014	Suicide car bombing	Damaturu, Nigeria
2014	Car bombing	Mogadishu, Somalia
2014	Shootout	Jolo, Philippines
2014	Suicide bombing	Peshawar, Pakistan
2014	Suicide bombing	Dahr al-Baidar, Lebanon
2014	Truck bombing	Horrah, Hama Governorate, Syria
2014	Skirmish between rebels and government	Yechen County, Xinjiang Uyghur Autonomous Region, China
2014	Attack	Jalalabad, Afghanistan
2014	Bombing	Nangarhar Province, Afghanistan
2014	Attack	Koronginim and Kwarangilam, Borno State, Nigeria
2014	Standoff/shootout	Goseong County, Gangwon, South Korea
2014	Ambush	Hashimiya, Iraq
2014	Bombing	Kano, Nigeria
2014	Suicide bombing	Beirut, Lebanon
2014	Attack	Ardo-Djobi, Central African Republic
2014	Attack	Witu, Lamu county, Kenya
2014	Shooting	Negros Occidental, Philippines
2014	Bombing	Abuja, Nigeria
2014	Suicide bombing	Mahmoudiyah, Iraq
2014	Suicide bombing	Beirut, Lebanon
2014	Suicide bombing	Kirkuk, Iraq
2014	Suicide bombing, shootout, raid	Seiyun, Yemen
2014	Shooting	Kabul, Afghanistan
2014	Kidnapping, followed by torturing and murdering the victim	Jerusalem, Israel
2014	Airliner shootdown	Eastern Ukraine
2014	Suicide bombing	Parwan Province, Afghanistan
2014	Grenade attack, bombing, shooting	Damboa, Nigeria
2014	Vehicular assault	Jerusalem, Israel
2014	Bombing	near Kidal, Mali
2014	Bombing	General Santos, Philippines
2014	Shooting	Mainok, Borno State, Nigeria
2014	Melee attack	Melbourne, Victoria, Australia
2014	Bombing	Xinjiang, China
2014	Suicide bombing	Sana'a, Yemen
2014	Suicide bombing	Mukalla, Yemen
2014	Vehicular assault	Saint-Jean-sur-Richelieu, Quebec, Canada
2014	Shooting	Ottawa, Ontario, Canada
2014	Vehicular assault	East Jerusalem
2014	Melee attack	Queens, New York
2014	Mass murder	Hīt, Iraq
2014	Bombing	Gombe, Nigeria
2014	Suicide bombing	Logar Province, Afghanistan
2014	Suicide bombing	Baghdad, Iraq
2014	Car bomb	Baghdad, Iraq
2014	Shooting	al-Ahsa, Saudi Arabia
2014	Bombing	Baghdad, Iraq
2014	Assassination	Mombasa, Kenya
2014	Vehicular assault	Jerusalem, Israel
2014	Bombing	Cairo, Egypt
2014	Bombing	Mohmand, Pakistan
2014	Suicide bombing	Kabul, Afghanistan
2014	Car bombing	Baghdad and Ramadi, Iraq
2014	Melee assault	Tel Aviv, Israel
2014	Grenade	Karachi, Pakistan
2014	Shooting	Rawalpindi, Pakistan
2014	Melee attack	Alon Shvut, West Bank
2014	Shooting	Outside Sinai in the Mediterranean Sea, Egypt
2014	Car bombing	Tripoli, Libya
2014	Rocket	Belfast, Northern Ireland
2014	Shooting, Melee attack	Jerusalem, Israel
2014	Suicide bombing	Yahyakhel District, Afghanistan
2014	Suicide bombing	Maiduguri, Nigeria
2014	Bombing	Marabi-Mubi junction, Nigeria
2014	Shooting	Austin, Texas
2014	Bombing, Melee attack	Xinjiang, China
2014	Shooting, Ambush	Chhattisgarh, India
2014	Suicide bombing	Maiduguri, Nigeria
2014	Shooting	Mandera, Kenya
2014	Bombing	Quetta, Pakistan
2014	Suicide bombing	Kano, Kano State, Nigeria
2014	Shooting	Gajiganna, Borno State, Nigeria
2014	Kidnapping	Gumsuri, Borno State, Nigeria
2014	Shooting, Hostage taking	Sydney, New South Wales, Australia
2014	Suicide Bombing	Rada' District, Yemen
2014	Suicide bombing, Mass shooting,	Peshawar, Pakistan
